lagoslakeid,sampledate,chla,lake_year
211,8/4/2002,2.98,211_2002
211,8/5/2002,4.6500001,211_2002
211,8/7/2002,9,211_2002
211,8/8/2002,3.1199999,211_2002
211,8/9/2002,2.76,211_2002
211,8/11/2002,0.89,211_2002
211,8/12/2002,3.02,211_2002
211,8/13/2002,1.98,211_2002
211,8/14/2002,3.74,211_2002
211,8/16/2002,2.1400001,211_2002
211,8/17/2002,1.77,211_2002
211,8/18/2002,5.9299998,211_2002
211,8/19/2002,76.5,211_2002
211,8/20/2002,1.6,211_2002
211,8/21/2002,6.3499999,211_2002
211,8/23/2002,31.5499992,211_2002
211,8/24/2002,1.17,211_2002
211,8/25/2002,9.2600002,211_2002
211,8/26/2002,1.89,211_2002
211,8/27/2002,1.39,211_2002
211,8/28/2002,2.21,211_2002
211,8/29/2002,2.3199999,211_2002
211,8/30/2002,1.05,211_2002
211,8/31/2002,2.1099999,211_2002
211,9/2/2002,3.1400001,211_2002
211,9/3/2002,2.1800001,211_2002
211,9/4/2002,2.9100001,211_2002
211,9/6/2002,0.92,211_2002
211,9/9/2002,8.8800001,211_2002
211,9/18/2002,1.72,211_2002
211,9/19/2002,2.3499999,211_2002
211,9/24/2002,11.0699997,211_2002
211,9/25/2002,1.1900001,211_2002
211,9/26/2002,4.8499999,211_2002
211,5/6/2003,3.4400001,211_2003
211,5/7/2003,3,211_2003
211,5/8/2003,3.99,211_2003
211,5/9/2003,7.5900002,211_2003
211,5/15/2003,5.2600002,211_2003
211,5/16/2003,2.1199999,211_2003
211,5/19/2003,2.0699999,211_2003
211,5/20/2003,13,211_2003
211,5/21/2003,8.0600004,211_2003
211,5/22/2003,1.63,211_2003
211,5/23/2003,2.6099999,211_2003
211,5/27/2003,3.74,211_2003
211,5/28/2003,1.5599999,211_2003
211,5/29/2003,8.2799997,211_2003
211,5/30/2003,5.5900002,211_2003
211,5/31/2003,6.29,211_2003
211,6/2/2003,5.8400002,211_2003
211,6/3/2003,6.98,211_2003
211,6/4/2003,1.0700001,211_2003
211,6/5/2003,1.76,211_2003
211,6/6/2003,2.02,211_2003
211,6/8/2003,2.4000001,211_2003
211,6/10/2003,1.7,211_2003
211,6/12/2003,1.8,211_2003
211,6/13/2003,5.5999999,211_2003
211,6/15/2003,4.75,211_2003
211,6/16/2003,2.1300001,211_2003
211,6/17/2003,4.4899998,211_2003
211,6/18/2003,2.5799999,211_2003
211,6/19/2003,2.03,211_2003
211,6/21/2003,3.72,211_2003
211,6/22/2003,8.3900003,211_2003
211,6/23/2003,6.1999998,211_2003
211,6/24/2003,1.95,211_2003
211,6/25/2003,1.4400001,211_2003
211,6/26/2003,2.54,211_2003
211,6/27/2003,7.3200002,211_2003
211,6/28/2003,3.6099999,211_2003
211,6/29/2003,5.6900001,211_2003
211,6/30/2003,2.8599999,211_2003
211,7/1/2003,2.5,211_2003
211,7/2/2003,2.71,211_2003
211,7/3/2003,3.51,211_2003
211,7/4/2003,8.7799997,211_2003
211,7/5/2003,1.78,211_2003
211,7/6/2003,2.9300001,211_2003
211,7/7/2003,3.8800001,211_2003
211,7/8/2003,3.3,211_2003
211,7/9/2003,2.8199999,211_2003
211,7/10/2003,3.1099999,211_2003
211,7/13/2003,4.9099998,211_2003
211,7/14/2003,4.25,211_2003
211,7/15/2003,5.8499999,211_2003
211,7/16/2003,6.25,211_2003
211,7/17/2003,3.71,211_2003
211,7/18/2003,2.8399999,211_2003
211,7/19/2003,9.3199997,211_2003
211,7/20/2003,6.3600001,211_2003
211,7/22/2003,2.76,211_2003
211,7/25/2003,2.9400001,211_2003
211,7/26/2003,4.29,211_2003
211,7/28/2003,4.1900001,211_2003
211,7/29/2003,1.71,211_2003
211,7/30/2003,5.1799998,211_2003
211,7/31/2003,3.02,211_2003
211,8/2/2003,4.8200002,211_2003
211,8/3/2003,2.8599999,211_2003
211,8/4/2003,2.78,211_2003
211,8/5/2003,2.8,211_2003
211,8/6/2003,1.8200001,211_2003
211,8/7/2003,10.1999998,211_2003
211,8/8/2003,9.4700003,211_2003
211,8/9/2003,43.2000008,211_2003
211,8/10/2003,3.46,211_2003
211,8/11/2003,1.26,211_2003
211,8/12/2003,0.84,211_2003
211,8/13/2003,3.3800001,211_2003
211,8/14/2003,1.41,211_2003
211,8/15/2003,2.4000001,211_2003
211,8/17/2003,4.1599998,211_2003
211,8/18/2003,4.8899999,211_2003
211,8/19/2003,2.8599999,211_2003
211,8/20/2003,6.8000002,211_2003
211,8/21/2003,3.72,211_2003
211,8/23/2003,4.5799999,211_2003
211,8/25/2003,7.6100001,211_2003
211,8/26/2003,2.6700001,211_2003
211,8/27/2003,1.52,211_2003
211,8/28/2003,30.6000004,211_2003
211,8/31/2003,3.3299999,211_2003
211,9/2/2003,11.6000004,211_2003
211,9/5/2003,3.26,211_2003
211,9/8/2003,2.0699999,211_2003
211,9/9/2003,12.6000004,211_2003
211,9/10/2003,16,211_2003
211,9/11/2003,6.3800001,211_2003
211,9/16/2003,3.47,211_2003
211,9/17/2003,2.9100001,211_2003
211,9/18/2003,2.1300001,211_2003
211,9/26/2003,1.8,211_2003
211,9/30/2003,1.49,211_2003
211,5/11/2004,6.8000002,211_2004
211,5/12/2004,12.3999996,211_2004
211,5/13/2004,7.4400001,211_2004
211,5/14/2004,5.2399998,211_2004
211,5/17/2004,10.1000004,211_2004
211,5/19/2004,9.7399998,211_2004
211,5/21/2004,6.7800002,211_2004
211,5/31/2004,2.5599999,211_2004
211,6/1/2004,8.2799997,211_2004
211,6/4/2004,3.8900001,211_2004
211,6/5/2004,5.4400001,211_2004
211,6/6/2004,6.27,211_2004
211,6/7/2004,5.9000001,211_2004
211,6/8/2004,22.2999992,211_2004
211,6/9/2004,3.97,211_2004
211,6/10/2004,7.6399999,211_2004
211,6/11/2004,2.5999999,211_2004
211,6/12/2004,3.3299999,211_2004
211,6/13/2004,1.23,211_2004
211,6/14/2004,2.79,211_2004
211,6/15/2004,3.23,211_2004
211,6/16/2004,4.1500001,211_2004
211,6/17/2004,2.76,211_2004
211,6/19/2004,4.5500002,211_2004
211,6/20/2004,3.1300001,211_2004
211,6/21/2004,1.9299999,211_2004
211,6/22/2004,15.3000002,211_2004
211,6/23/2004,4.4299998,211_2004
211,6/24/2004,1.95,211_2004
211,6/27/2004,1.15,211_2004
211,6/28/2004,9.0600004,211_2004
211,6/29/2004,3.6300001,211_2004
211,6/30/2004,9.1999998,211_2004
211,7/2/2004,4.5900002,211_2004
211,7/3/2004,1.08,211_2004
211,7/4/2004,1.37,211_2004
211,7/5/2004,3.6800001,211_2004
211,7/6/2004,9.04,211_2004
211,7/7/2004,4.2199998,211_2004
211,7/9/2004,2.6600001,211_2004
211,7/10/2004,4.6599998,211_2004
211,7/11/2004,4.0799999,211_2004
211,7/12/2004,3.6600001,211_2004
211,7/13/2004,11.0600004,211_2004
211,7/14/2004,4.4099998,211_2004
211,7/15/2004,2.54,211_2004
211,7/16/2004,15,211_2004
211,7/17/2004,2.99,211_2004
211,7/19/2004,7.4200001,211_2004
211,7/20/2004,6.4899998,211_2004
211,7/21/2004,1.8200001,211_2004
211,7/22/2004,5.8499999,211_2004
211,7/24/2004,3.03,211_2004
211,7/25/2004,2.1400001,211_2004
211,7/26/2004,2.54,211_2004
211,7/27/2004,8.6599998,211_2004
211,7/28/2004,2.71,211_2004
211,7/29/2004,2.1800001,211_2004
211,7/30/2004,4.6599998,211_2004
211,8/1/2004,3.1199999,211_2004
211,8/2/2004,4.4000001,211_2004
211,8/3/2004,2.6199999,211_2004
211,8/4/2004,8.3100004,211_2004
211,8/6/2004,8.6199999,211_2004
211,8/7/2004,2.7,211_2004
211,8/9/2004,2.8900001,211_2004
211,8/10/2004,3.51,211_2004
211,8/11/2004,2.4100001,211_2004
211,8/12/2004,4.6199999,211_2004
211,8/14/2004,1.84,211_2004
211,8/15/2004,4.1900001,211_2004
211,8/16/2004,2.5799999,211_2004
211,8/17/2004,4.21,211_2004
211,8/18/2004,2.5899999,211_2004
211,8/20/2004,4.0999999,211_2004
211,8/21/2004,4.3499999,211_2004
211,8/22/2004,2.1099999,211_2004
211,8/23/2004,5.3600001,211_2004
211,8/24/2004,19,211_2004
211,8/25/2004,5.1700001,211_2004
211,8/26/2004,6.8000002,211_2004
211,8/27/2004,5.3499999,211_2004
211,8/28/2004,3.3599999,211_2004
211,9/1/2004,1.17,211_2004
211,9/2/2004,3.5,211_2004
211,9/3/2004,3.46,211_2004
211,9/4/2004,1.5700001,211_2004
211,9/7/2004,16.7000008,211_2004
211,9/8/2004,15.8000002,211_2004
211,9/14/2004,3.52,211_2004
211,9/15/2004,9.46,211_2004
211,9/16/2004,11.8000002,211_2004
211,9/17/2004,3.6099999,211_2004
211,9/21/2004,8.0699997,211_2004
211,9/22/2004,21.2000008,211_2004
211,9/23/2004,7.1199999,211_2004
211,9/24/2004,2.9000001,211_2004
211,9/27/2004,2.97,211_2004
211,9/28/2004,2.6099999,211_2004
211,9/29/2004,3.8900001,211_2004
211,9/30/2004,5.1399999,211_2004
211,5/13/2005,7.27,211_2005
211,5/16/2005,1.63,211_2005
211,5/18/2005,11.3000002,211_2005
211,5/19/2005,12,211_2005
211,5/20/2005,8.1499996,211_2005
211,5/27/2005,2.1800001,211_2005
211,6/1/2005,3.0899999,211_2005
211,6/2/2005,2.6199999,211_2005
211,6/3/2005,3.97,211_2005
211,6/4/2005,5.9000001,211_2005
211,6/5/2005,4.3800001,211_2005
211,6/6/2005,4.3800001,211_2005
211,6/7/2005,7.9499998,211_2005
211,6/8/2005,3.8900001,211_2005
211,6/9/2005,4.1300001,211_2005
211,6/11/2005,3.7,211_2005
211,6/12/2005,5.3800001,211_2005
211,6/13/2005,3.8299999,211_2005
211,6/16/2005,2.48,211_2005
211,6/19/2005,1.26,211_2005
211,6/20/2005,6.1900001,211_2005
211,6/21/2005,25.5,211_2005
211,6/22/2005,1.79,211_2005
211,6/23/2005,22.3999996,211_2005
211,6/24/2005,3.6900001,211_2005
211,6/26/2005,2.0799999,211_2005
211,6/27/2005,10.8999996,211_2005
211,6/28/2005,9.3400002,211_2005
211,6/29/2005,2.28,211_2005
211,6/30/2005,2.5999999,211_2005
211,7/1/2005,10.3000002,211_2005
211,7/2/2005,4.7600002,211_2005
211,7/4/2005,12,211_2005
211,7/5/2005,6.46,211_2005
211,7/6/2005,3.55,211_2005
211,7/7/2005,5.1100001,211_2005
211,7/8/2005,11.1999998,211_2005
211,7/10/2005,4.8800001,211_2005
211,7/11/2005,10.6999998,211_2005
211,7/12/2005,9.8599997,211_2005
211,7/13/2005,10.1999998,211_2005
211,7/14/2005,3.72,211_2005
211,7/15/2005,6.9499998,211_2005
211,7/17/2005,10.8000002,211_2005
211,7/18/2005,13.1000004,211_2005
211,7/19/2005,8.1999998,211_2005
211,7/20/2005,6.1999998,211_2005
211,7/21/2005,5.5700002,211_2005
211,7/22/2005,2.9000001,211_2005
211,7/24/2005,3.29,211_2005
211,7/25/2005,2.72,211_2005
211,7/26/2005,2.6400001,211_2005
211,7/28/2005,5.4499998,211_2005
211,7/29/2005,9.9700003,211_2005
211,7/30/2005,6.02,211_2005
211,7/31/2005,3.1300001,211_2005
211,8/2/2005,3.4200001,211_2005
211,8/3/2005,5.7800002,211_2005
211,8/4/2005,4.1599998,211_2005
211,8/5/2005,5.4400001,211_2005
211,8/6/2005,3.1500001,211_2005
211,8/7/2005,3.79,211_2005
211,8/8/2005,5.21,211_2005
211,8/9/2005,2.3,211_2005
211,8/10/2005,6.4499998,211_2005
211,8/11/2005,28.1000004,211_2005
211,8/12/2005,47.5,211_2005
211,8/13/2005,3.99,211_2005
211,8/15/2005,10.5,211_2005
211,8/16/2005,14.1000004,211_2005
211,8/17/2005,4.6599998,211_2005
211,8/18/2005,7.8200002,211_2005
211,8/19/2005,4.3400002,211_2005
211,8/20/2005,5.4899998,211_2005
211,8/21/2005,6.8499999,211_2005
211,8/22/2005,29,211_2005
211,8/23/2005,4.3099999,211_2005
211,8/24/2005,22.6000004,211_2005
211,8/25/2005,13.6999998,211_2005
211,8/26/2005,40,211_2005
211,8/27/2005,2.8099999,211_2005
211,8/29/2005,3.3099999,211_2005
211,8/30/2005,3.49,211_2005
211,9/2/2005,11,211_2005
211,9/3/2005,2.96,211_2005
211,9/4/2005,4.04,211_2005
211,9/5/2005,4.46,211_2005
211,9/6/2005,3.0599999,211_2005
211,9/7/2005,13.6000004,211_2005
211,9/8/2005,11.1000004,211_2005
211,9/9/2005,2.6900001,211_2005
211,9/13/2005,4.8000002,211_2005
211,9/15/2005,3.76,211_2005
211,9/16/2005,5.71,211_2005
211,9/19/2005,16,211_2005
211,9/21/2005,13.1999998,211_2005
211,9/23/2005,11.8000002,211_2005
211,9/27/2005,16.7000008,211_2005
211,9/28/2005,7.73,211_2005
211,9/30/2005,1.62,211_2005
211,5/1/2006,0.66,211_2006
211,5/2/2006,4.29,211_2006
211,5/5/2006,1.3099999,211_2006
211,5/8/2006,8.3000002,211_2006
211,5/9/2006,9.9499998,211_2006
211,5/10/2006,4.8200002,211_2006
211,5/11/2006,7.0100002,211_2006
211,5/23/2006,2.77,211_2006
211,5/24/2006,3.75,211_2006
211,5/25/2006,9.5299997,211_2006
211,5/30/2006,2.8299999,211_2006
211,5/31/2006,4.7800002,211_2006
211,6/1/2006,2.4200001,211_2006
211,6/2/2006,2.46,211_2006
211,6/5/2006,2.5899999,211_2006
211,6/6/2006,9.0699997,211_2006
211,6/7/2006,9.1099997,211_2006
211,6/8/2006,5.1399999,211_2006
211,6/9/2006,4.6100001,211_2006
211,6/11/2006,3.7,211_2006
211,6/12/2006,0.67,211_2006
211,6/13/2006,1.76,211_2006
211,6/15/2006,1.05,211_2006
211,6/16/2006,4.3499999,211_2006
211,6/18/2006,5.2199998,211_2006
211,6/19/2006,5.0900002,211_2006
211,6/20/2006,20.7000008,211_2006
211,6/21/2006,2.73,211_2006
211,6/23/2006,12.6999998,211_2006
211,6/24/2006,7.0300002,211_2006
211,6/25/2006,3.7,211_2006
211,6/26/2006,4.3200002,211_2006
211,6/27/2006,3.8800001,211_2006
211,6/28/2006,1.8099999,211_2006
211,6/29/2006,2.1800001,211_2006
211,6/30/2006,8.5699997,211_2006
211,7/1/2006,2.28,211_2006
211,7/3/2006,11.1999998,211_2006
211,7/4/2006,9.0200005,211_2006
211,7/5/2006,8.6199999,211_2006
211,7/6/2006,4.23,211_2006
211,7/7/2006,3.97,211_2006
211,7/8/2006,26.2000008,211_2006
211,7/9/2006,4.46,211_2006
211,7/10/2006,5.04,211_2006
211,7/11/2006,4.77,211_2006
211,7/12/2006,5.9499998,211_2006
211,7/13/2006,4.3800001,211_2006
211,7/14/2006,6.77,211_2006
211,7/15/2006,9.2399998,211_2006
211,7/16/2006,3.24,211_2006
211,7/17/2006,8.5600004,211_2006
211,7/18/2006,3.27,211_2006
211,7/19/2006,5.1799998,211_2006
211,7/20/2006,10.3000002,211_2006
211,7/21/2006,2.04,211_2006
211,7/22/2006,6.5,211_2006
211,7/23/2006,5.0799999,211_2006
211,7/24/2006,5.1199999,211_2006
211,7/25/2006,7.1399999,211_2006
211,7/26/2006,4.9099998,211_2006
211,7/27/2006,9.7200003,211_2006
211,7/28/2006,7.2600002,211_2006
211,7/29/2006,4.27,211_2006
211,7/30/2006,1.5599999,211_2006
211,7/31/2006,1.29,211_2006
211,8/1/2006,3.4400001,211_2006
211,8/2/2006,4.2199998,211_2006
211,8/3/2006,4.5900002,211_2006
211,8/4/2006,4.46,211_2006
211,8/5/2006,3.21,211_2006
211,8/6/2006,6.3899999,211_2006
211,8/8/2006,1.4400001,211_2006
211,8/9/2006,1.7,211_2006
211,8/10/2006,3.46,211_2006
211,8/11/2006,4.3400002,211_2006
211,8/12/2006,2.01,211_2006
211,8/13/2006,1.8,211_2006
211,8/14/2006,5.7399998,211_2006
211,8/15/2006,1.4299999,211_2006
211,8/16/2006,11.5,211_2006
211,8/17/2006,3.8199999,211_2006
211,8/18/2006,4.73,211_2006
211,8/20/2006,2.4200001,211_2006
211,8/21/2006,4.3800001,211_2006
211,8/22/2006,3.47,211_2006
211,8/23/2006,2.79,211_2006
211,8/24/2006,3.52,211_2006
211,8/25/2006,7.6799998,211_2006
211,8/26/2006,3.5599999,211_2006
211,8/27/2006,4.8000002,211_2006
211,8/28/2006,25.8999996,211_2006
211,8/29/2006,2.71,211_2006
211,8/30/2006,5.5799999,211_2006
211,8/31/2006,6.46,211_2006
211,9/1/2006,5.3899999,211_2006
211,9/3/2006,3.6300001,211_2006
211,9/4/2006,4.5500002,211_2006
211,9/5/2006,7.0100002,211_2006
211,9/6/2006,3.8599999,211_2006
211,9/7/2006,3.8699999,211_2006
211,9/8/2006,24.3999996,211_2006
211,9/11/2006,3.1400001,211_2006
211,9/12/2006,3.3900001,211_2006
211,9/15/2006,4.5599999,211_2006
211,9/18/2006,4.6700001,211_2006
211,9/20/2006,3.1300001,211_2006
211,9/21/2006,5.9000001,211_2006
211,9/22/2006,30.7000008,211_2006
211,9/25/2006,1.96,211_2006
211,9/26/2006,5.5799999,211_2006
211,9/27/2006,12.3999996,211_2006
211,9/29/2006,10.5,211_2006
211,5/1/2007,3.8399999,211_2007
211,5/2/2007,5.48,211_2007
211,5/7/2007,1.59,211_2007
211,5/8/2007,2.4200001,211_2007
211,5/9/2007,1.17,211_2007
211,5/10/2007,3.47,211_2007
211,5/11/2007,11.5,211_2007
211,5/14/2007,3.1800001,211_2007
211,5/18/2007,2.76,211_2007
211,5/22/2007,5.3099999,211_2007
211,5/23/2007,4.3699999,211_2007
211,5/24/2007,4.8499999,211_2007
211,5/25/2007,12.3999996,211_2007
211,5/29/2007,11,211_2007
211,5/30/2007,7.9499998,211_2007
211,5/31/2007,13.3999996,211_2007
211,6/1/2007,1.76,211_2007
211,6/2/2007,7.1999998,211_2007
211,6/3/2007,6.2199998,211_2007
211,6/5/2007,4.23,211_2007
211,6/6/2007,4.2399998,211_2007
211,6/7/2007,4.1900001,211_2007
211,6/10/2007,2.54,211_2007
211,6/11/2007,4.1399999,211_2007
211,6/12/2007,6.2600002,211_2007
211,6/13/2007,2.27,211_2007
211,6/14/2007,1.89,211_2007
211,6/15/2007,2.5899999,211_2007
211,6/16/2007,2.9300001,211_2007
211,6/18/2007,2.6400001,211_2007
211,6/19/2007,1.17,211_2007
211,6/20/2007,3.72,211_2007
211,6/21/2007,3.45,211_2007
211,6/23/2007,3.8699999,211_2007
211,6/24/2007,2.4300001,211_2007
211,6/25/2007,1.59,211_2007
211,6/26/2007,3.4400001,211_2007
211,6/27/2007,5.9200001,211_2007
211,6/28/2007,4.0999999,211_2007
211,6/29/2007,11.1999998,211_2007
211,7/1/2007,5.1700001,211_2007
211,7/2/2007,8.3699999,211_2007
211,7/3/2007,5.5900002,211_2007
211,7/4/2007,4.48,211_2007
211,7/5/2007,5.2399998,211_2007
211,7/7/2007,7.0700002,211_2007
211,7/8/2007,1.6900001,211_2007
211,7/9/2007,7,211_2007
211,7/10/2007,2.6300001,211_2007
211,7/11/2007,3.52,211_2007
211,7/12/2007,5.0300002,211_2007
211,7/14/2007,5.27,211_2007
211,7/16/2007,2.75,211_2007
211,7/17/2007,9.0500002,211_2007
211,7/18/2007,15.3000002,211_2007
211,7/19/2007,4.79,211_2007
211,7/20/2007,5.25,211_2007
211,7/21/2007,2.3900001,211_2007
211,7/22/2007,1.72,211_2007
211,7/23/2007,3.1300001,211_2007
211,7/24/2007,2.99,211_2007
211,7/25/2007,8.6599998,211_2007
211,7/26/2007,2.8499999,211_2007
211,7/27/2007,3.99,211_2007
211,7/28/2007,2.78,211_2007
211,7/29/2007,2.22,211_2007
211,7/30/2007,2.45,211_2007
211,7/31/2007,3.02,211_2007
211,8/1/2007,4.3800001,211_2007
211,8/2/2007,2.8900001,211_2007
211,8/4/2007,2.01,211_2007
211,8/5/2007,1.5599999,211_2007
211,8/7/2007,0.78,211_2007
211,8/8/2007,2.55,211_2007
211,8/9/2007,1.59,211_2007
211,8/10/2007,3.1500001,211_2007
211,8/11/2007,3.3,211_2007
211,8/13/2007,4.23,211_2007
211,8/14/2007,3.0599999,211_2007
211,8/15/2007,3.1199999,211_2007
211,8/16/2007,9.3000002,211_2007
211,8/17/2007,3.6199999,211_2007
211,8/19/2007,5.4699998,211_2007
211,8/20/2007,5.3699999,211_2007
211,8/21/2007,2.8299999,211_2007
211,8/22/2007,4.8699999,211_2007
211,8/23/2007,11.6000004,211_2007
211,8/24/2007,4.6100001,211_2007
211,8/26/2007,1.83,211_2007
211,8/27/2007,1.96,211_2007
211,8/28/2007,4.0900002,211_2007
211,8/29/2007,4.8400002,211_2007
211,8/30/2007,7.1300001,211_2007
211,9/2/2007,10.3000002,211_2007
211,9/4/2007,4.1799998,211_2007
211,9/5/2007,1.97,211_2007
211,9/8/2007,3.3399999,211_2007
211,9/10/2007,2.6700001,211_2007
211,9/13/2007,2.1800001,211_2007
211,9/17/2007,8.9399996,211_2007
211,9/18/2007,4.5799999,211_2007
211,9/19/2007,5.7600002,211_2007
211,9/21/2007,5.7399998,211_2007
211,9/24/2007,6.2399998,211_2007
211,9/28/2007,3.9200001,211_2007
211,5/1/2008,2.1800001,211_2008
211,5/2/2008,8.9200001,211_2008
211,5/6/2008,1.95,211_2008
211,5/7/2008,9.5699997,211_2008
211,5/8/2008,9.4899998,211_2008
211,5/12/2008,5.8200002,211_2008
211,5/14/2008,2.97,211_2008
211,5/15/2008,4.9000001,211_2008
211,5/16/2008,9.1899996,211_2008
211,5/20/2008,1.47,211_2008
211,5/21/2008,7.52,211_2008
211,5/22/2008,2.9200001,211_2008
211,5/23/2008,3.73,211_2008
211,5/25/2008,2.5699999,211_2008
211,5/28/2008,2.52,211_2008
211,5/29/2008,1.6799999,211_2008
211,5/30/2008,7.4099998,211_2008
211,6/1/2008,4.48,211_2008
211,6/2/2008,3.6500001,211_2008
211,6/3/2008,6.9299998,211_2008
211,6/5/2008,4.4299998,211_2008
211,6/7/2008,3.6900001,211_2008
211,6/8/2008,3.26,211_2008
211,6/9/2008,1.5599999,211_2008
211,6/10/2008,2.28,211_2008
211,6/11/2008,3.47,211_2008
211,6/12/2008,2.8699999,211_2008
211,6/13/2008,3.49,211_2008
211,6/15/2008,1.7,211_2008
211,6/16/2008,2.6199999,211_2008
211,6/17/2008,2.52,211_2008
211,6/19/2008,2.27,211_2008
211,6/20/2008,1.3200001,211_2008
211,6/21/2008,2.53,211_2008
211,6/23/2008,3.5899999,211_2008
211,6/24/2008,2.8399999,211_2008
211,6/25/2008,3.0799999,211_2008
211,6/27/2008,1.89,211_2008
211,6/28/2008,2.6099999,211_2008
211,6/29/2008,3.6099999,211_2008
211,6/30/2008,1.7,211_2008
211,7/1/2008,2.9000001,211_2008
211,7/2/2008,2.48,211_2008
211,7/3/2008,2.4200001,211_2008
211,7/4/2008,2.8,211_2008
211,7/5/2008,3.2,211_2008
211,7/6/2008,10.1999998,211_2008
211,7/7/2008,11.3000002,211_2008
211,7/8/2008,9.3999996,211_2008
211,7/9/2008,2.47,211_2008
211,7/10/2008,8.21,211_2008
211,7/11/2008,3.96,211_2008
211,7/12/2008,9.21,211_2008
211,7/14/2008,5.8099999,211_2008
211,7/15/2008,5.0100002,211_2008
211,7/17/2008,3.51,211_2008
211,7/19/2008,2.29,211_2008
211,7/21/2008,2.52,211_2008
211,7/22/2008,2.8900001,211_2008
211,7/24/2008,2.6099999,211_2008
211,7/26/2008,6.6900001,211_2008
211,7/27/2008,13,211_2008
211,7/28/2008,15.1999998,211_2008
211,7/29/2008,9.1599998,211_2008
211,7/30/2008,3.54,211_2008
211,7/31/2008,5.29,211_2008
211,8/1/2008,7.0999999,211_2008
211,8/3/2008,2.05,211_2008
211,8/4/2008,3.79,211_2008
211,8/5/2008,11.8999996,211_2008
211,8/6/2008,3.5599999,211_2008
211,8/7/2008,4.6199999,211_2008
211,8/9/2008,19,211_2008
211,8/10/2008,2.8599999,211_2008
211,8/11/2008,2.45,211_2008
211,8/12/2008,3.9000001,211_2008
211,8/13/2008,5.0900002,211_2008
211,8/14/2008,4.0700002,211_2008
211,8/15/2008,2.23,211_2008
211,8/16/2008,9.1700001,211_2008
211,8/17/2008,23.5,211_2008
211,8/18/2008,3.5799999,211_2008
211,8/19/2008,15.1000004,211_2008
211,8/20/2008,44.9000015,211_2008
211,8/21/2008,10.5,211_2008
211,8/22/2008,26.7999992,211_2008
211,8/23/2008,7.98,211_2008
211,8/25/2008,9.5299997,211_2008
211,8/26/2008,4.54,211_2008
211,8/27/2008,2.3699999,211_2008
211,8/28/2008,5.0700002,211_2008
211,8/29/2008,3.71,211_2008
211,8/30/2008,6.1500001,211_2008
211,8/31/2008,13,211_2008
211,9/1/2008,2.98,211_2008
211,9/2/2008,3.5899999,211_2008
211,9/3/2008,3.28,211_2008
211,9/4/2008,16,211_2008
211,9/5/2008,11,211_2008
211,9/6/2008,1.98,211_2008
211,9/8/2008,1.72,211_2008
211,9/9/2008,5.1599998,211_2008
211,9/11/2008,5.5,211_2008
211,9/16/2008,4.1300001,211_2008
211,9/17/2008,12.8999996,211_2008
211,9/18/2008,4.6900001,211_2008
211,9/19/2008,3.52,211_2008
211,9/22/2008,4.8400002,211_2008
211,9/23/2008,13.5,211_2008
211,9/24/2008,4.4899998,211_2008
211,9/25/2008,2.3,211_2008
211,9/26/2008,8.4300003,211_2008
211,9/29/2008,2,211_2008
211,5/4/2009,5.5999999,211_2009
211,5/5/2009,1.39,211_2009
211,5/6/2009,3.8399999,211_2009
211,5/12/2009,5.9899998,211_2009
211,5/13/2009,3.1500001,211_2009
211,5/15/2009,3.03,211_2009
211,5/18/2009,13.1000004,211_2009
211,5/19/2009,6,211_2009
211,5/20/2009,2.5699999,211_2009
211,5/21/2009,3.23,211_2009
211,5/22/2009,3.8699999,211_2009
211,5/26/2009,3.0599999,211_2009
211,6/1/2009,3.5599999,211_2009
211,6/2/2009,3.9400001,211_2009
211,6/3/2009,3.1400001,211_2009
211,6/4/2009,2.04,211_2009
211,6/5/2009,8.7700005,211_2009
211,6/6/2009,1.89,211_2009
211,6/7/2009,2.5,211_2009
211,6/8/2009,5.7600002,211_2009
211,6/10/2009,5.02,211_2009
